"CODIGO_DANE_MPIO_HOSPEDAJE","PIB_Dep_2023","Poblacion_Total","MDM_Texto","Valor_Transito_Superior","Cobertura_Acueducto","Indice_Capacidad","Indice_Positivo"
"19809",28314.07,28161.39,"G5- Nivel Bajo",18.36,69.52,-2.01133657154857,0.239592832437883
"19845",28314.07,22202.18,"G1- Nivel Alto",35.62,99.43,1.61305869424106,0.865386354617896
"20001",32873.18,567641.95,"G1- Nivel Alto",51.93,89.25,2.17318389992814,0.962098412664456
"20011",32873.18,128473.85,"G3- Nivel Medio",62.49,93.89,1.05299677672924,0.768685224002592
"20013",32873.18,70979.06,"G2- Nivel Medio Alto",42.11,81.82,0.560309583132242,0.683617114261841
"20045",32873.18,25258.41,"G1- Nivel Alto",32.98,89.39,1.35761374698562,0.821280846928121
"20060",32873.18,46906.26,"G3- Nivel Medio",30.08,96.04,-0.314928739004944,0.532497152946632
"20175",32873.18,39719.71,"G5- Nivel Bajo",22.78,65.74,-1.87394081379969,0.263315790026377
"20178",32873.18,32340.46,"G2- Nivel Medio Alto",41.28,100,0.780813590516478,0.721689666871724
"20228",32873.18,43606.62,"G4- Nivel Medio Bajo",51.65,58.3,-0.156333772037965,0.559880397791663
"20238",32873.18,35043.01,"G3- Nivel Medio",35.71,80.25,-0.294654791036293,0.535997683208205
"20250",32873.18,43668.57,"G2- Nivel Medio Alto",31.33,100,0.351549087631383,0.647572214025755
"20295",32873.18,17501.72,"G3- Nivel Medio",52.29,100,0.699088995763915,0.707578975777496
"20383",32873.18,20013.49,"G2- Nivel Medio Alto",33.54,78.08,0.137852611067017,0.610675059896641
"20400",32873.18,54417.57,"G1- Nivel Alto",41.83,55.43,1.26063443828382,0.804536254045572
"20443",32873.18,11815.63,"G4- Nivel Medio Bajo",30.23,84.74,-0.70767267406381,0.464685396112274
"20517",32873.18,21690.81,"G4- Nivel Medio Bajo",43.96,60.58,-0.455952251439759,0.508147821793438
"20550",32873.18,24220.35,"G3- Nivel Medio",40.45,85.92,-0.010222056021073,0.585108265806234
"20570",32873.18,31367.54,"G5- Nivel Bajo",24.84,65.27,-1.79169428980711,0.277516598205936
"20614",32873.18,19607.63,"G3- Nivel Medio",38.51,54.94,-0.530691544574061,0.495243223352636
"20621",32873.18,32407.96,"G3- Nivel Medio",41.31,77.06,-0.0980331269454449,0.569946674608153
"20710",32873.18,30693.9,"G1- Nivel Alto",47.6,99.3,2.12806897005771,0.954308801213132
"20750",32873.18,22116.99,"G4- Nivel Medio Bajo",45.68,85.4,-0.0318212290165656,0.581378920204057
"20770",32873.18,31112.86,"G1- Nivel Alto",46.08,99.22,2.0613649996015,0.942791593636686
"20787",32873.18,17841.01,"G4- Nivel Medio Bajo",27.08,62.73,-1.15388000538444,0.387642569099076
"23001",27752.19,527504.61,"Ciudades",40.14,91.39,1.17514793424772,0.789776026052627
"23068",27752.19,49241.7,"G4- Nivel Medio Bajo",20.13,100,-0.928264324178593,0.426597710977094
"23079",27752.19,22827.76,"G3- Nivel Medio",16.8,94.64,-0.907594636216881,0.430166570299369
"23162",27752.19,114154.91,"G3- Nivel Medio",35.92,98.67,-0.0258992793342234,0.582401412917494
"23182",27752.19,51689.81,"G5- Nivel Bajo",33.33,69.26,-1.36916404815014,0.350471303408731
"23189",27752.19,63760.43,"G3- Nivel Medio",26.76,57.3,-1.00433931242405,0.413462489415228
"23300",27752.19,20588.01,"G5- Nivel Bajo",16.58,88.01,-1.82744706052933,0.271343471193787
"23417",27752.19,118499.9,"G4- Nivel Medio Bajo",27.09,91.16,-0.752626241031349,0.456923645821762
"23466",27752.19,86695.85,"G2- Nivel Medio Alto",35.7,74.67,0.182963555612821,0.618463983235838
"23555",27752.19,68871.09,"G3- Nivel Medio",22.68,85.97,-0.776153330165234,0.45286142332779
"23570",27752.19,38695.5,"G4- Nivel Medio Bajo",18.37,58.64,-1.5873113794738,0.312805658021827
"23660",27752.19,116118.5,"G2- Nivel Medio Alto",34.65,100,0.494781062463394,0.672302861608531
"23670",27752.19,50842.1,"G5- Nivel Bajo",16.89,40.6,-2.48248619035824,0.158243432660308
"23672",27752.19,36630.41,"G4- Nivel Medio Bajo",13.28,77.33,-1.54340270769221,0.320386995142479
"23686",27752.19,55117.54,"G5- Nivel Bajo",27.31,45.13,-1.96907835003467,0.246889200340099
"23807",27752.19,99853.31,"G4- Nivel Medio Bajo",23.43,91.94,-0.899529666100003,0.43155908013497
"23855",27752.19,38594.79,"G5- Nivel Bajo",21.03,50.94,-2.15809843048671,0.214252709771495
"25001",99387.91,14130.12,"G2- Nivel Medio Alto",47,100,1.02758675197404,0.764297891020361
"25019",99387.91,7788.54,"G2- Nivel Medio Alto",52.78,81.77,1.01993151350915,0.762976126066277
"25035",99387.91,17762.47,"G1- Nivel Alto",34.38,68.46,1.12292970415303,0.780759948131599
"25040",99387.91,16605.39,"G3- Nivel Medio",54.55,18.98,-0.345675854844282,0.527188309813656
"25053",99387.91,12648.42,"G2- Nivel Medio Alto",49.57,80.04,0.857054650440953,0.734853562618752
"25095",99387.91,2997.95,"G2- Nivel Medio Alto",36.36,33.55,-0.368295813054857,0.523282713905348
"25099",99387.91,12238.86,"G1- Nivel Alto",54.08,81.58,2.15780351501631,0.959442812339262
"25123",99387.91,12043.75,"G2- Nivel Medio Alto",41.94,97.53,0.774463949143354,0.720593328269538
"25126",99387.91,101629.84,"G1- Nivel Alto",58.8,100,2.62113017325223,1.0394414880119
"25148",99387.91,14861.41,"G3- Nivel Medio",44.62,17.03,-0.801569725845774,0.448472990332036
"25154",99387.91,9047.35,"G3- Nivel Medio",38.24,97.17,0.0530426795282116,0.59603164992575
"25168",99387.91,5013.87,"G3- Nivel Medio",31.58,46.88,-0.943301194486881,0.424001422398526
"25175",99387.91,163354.45,"G1- Nivel Alto",59.69,100,2.65952669662587,1.04607108932174
"25178",99387.91,11438.45,"G2- Nivel Medio Alto",41.89,77.52,0.490194457048188,0.671510931438904
"25181",99387.91,13161.48,"G2- Nivel Medio Alto",31.88,16,-0.809002596800373,0.447189619685768
"25183",99387.91,24978.93,"G1- Nivel Alto",40.39,89.55,1.67955293187874,0.876867349411352
"25200",99387.91,26919.39,"G1- Nivel Alto",50,95.95,2.1843799474611,0.964031539022465
"25214",99387.91,40365.31,"G1- Nivel Alto",66.01,100,2.93218515473982,1.09314870761184
"25224",99387.91,9237.28,"G3- Nivel Medio",32.84,60.34,-0.699175320424774,0.466152561935266
"25245",99387.91,29125.98,"G2- Nivel Medio Alto",38.18,93.67,0.557828943550121,0.68318880331132
"25260",99387.91,26102.33,"G1- Nivel Alto",42.39,96.11,1.85832387272264,0.907734208164344
"25269",99387.91,171974.73,"G1- Nivel Alto",49.31,90.23,2.07396803638064,0.944967652868036
"25279",99387.91,14473.12,"G2- Nivel Medio Alto",34.62,79.48,0.204184142932405,0.62212796166744
"25286",99387.91,115265.88,"G1- Nivel Alto",46.93,98.45,2.08717993769524,0.947248839563207
"25290",99387.91,170497.91,"G1- Nivel Alto",45.65,73.99,1.68710695132354,0.878171637737628
"25295",99387.91,20799.13,"G1- Nivel Alto",43.9,100,1.97831197295193,0.928451533498842
"25297",99387.91,9940.39,"G3- Nivel Medio",55.17,11.58,-0.423257132352294,0.5137930100887
"25307",99387.91,123377.82,"G1- Nivel Alto",48.65,99.95,2.18253230965248,0.963712523107485
"25312",99387.91,8527.86,"G2- Nivel Medio Alto",30.19,39.1,-0.556235883965001,0.490832699403964
"25317",99387.91,16069.09,"G2- Nivel Medio Alto",27.12,89.57,0.0228725051907435,0.590822422377739
"25320",99387.91,37113.57,"G2- Nivel Medio Alto",45.06,46.54,0.190181411685435,0.61971022909012
"25322",99387.91,18618.92,"G1- Nivel Alto",33.72,80.38,1.26251083124241,0.804860234867873
"25326",99387.91,7654.97,"G1- Nivel Alto",41.67,51.37,1.1964914986455,0.793461237890981
"25328",99387.91,5387.1,"G2- Nivel Medio Alto",54.05,53.06,0.669952115779572,0.702548158382152
"25335",99387.91,7593.93,"G1- Nivel Alto",29.63,91.69,1.24551421813004,0.80192557415768
"25339",99387.91,4110.1,"G3- Nivel Medio",25,86.97,-0.661964946510137,0.472577360900619
"25377",99387.91,36522.4,"G1- Nivel Alto",56.93,26.76,1.50787507128066,0.847225192531259
"25386",99387.91,40054.32,"G1- Nivel Alto",42.45,45.84,1.15217729265743,0.78580988062605
"25394",99387.91,11218.01,"G3- Nivel Medio",32.26,41.6,-0.988404974105077,0.416213736166474
"25402",99387.91,20740.35,"G1- Nivel Alto",46.21,54.84,1.44127894762438,0.835726605945031
"25407",99387.91,12164.68,"G3- Nivel Medio",50,59.85,0.0342358646885504,0.592784437070522
"25430",99387.91,139054.08,"G1- Nivel Alto",46.69,98.12,2.07217329096005,0.944657769432097
"25473",99387.91,155527.79,"G1- Nivel Alto",52.92,98.77,2.35011302502164,0.992647260747769
"25486",99387.91,16142.39,"G1- Nivel Alto",34.04,100,1.5529302645653,0.855004489774093
"25491",99387.91,7350.31,"G3- Nivel Medio",42.86,55.22,-0.339075544238472,0.528327929341493
"25506",99387.91,5084.58,"G3- Nivel Medio",55,41.84,-0.00396857404788972,0.586188001382214
"25513",99387.91,29382.73,"G2- Nivel Medio Alto",51.84,57.93,0.643267975257984,0.697940834660876
"25572",99387.91,18830.76,"G1- Nivel Alto",52.2,0,0.926534918325482,0.746850129872847
"25612",99387.91,15870.83,"G1- Nivel Alto",54.17,55.05,1.78765124961504,0.89553176706923
"25645",99387.91,14309.03,"G3- Nivel Medio",47.12,34.88,-0.442054850091218,0.510547367952529
"25649",99387.91,10071.61,"G2- Nivel Medio Alto",18.45,46.43,-0.959382337716234,0.421224828091286
"25662",99387.91,9750.07,"G2- Nivel Medio Alto",29.89,55.76,-0.334296357474895,0.529153110895548
"25718",99387.91,12965.74,"G2- Nivel Medio Alto",41.8,46.82,0.0534855660958403,0.596108119384724
"25736",99387.91,13979.08,"G1- Nivel Alto",48.67,89.27,2.03282242616011,0.937863390100343
"25740",99387.91,41103.43,"G1- Nivel Alto",47.46,99.51,2.12498976718714,0.953777141427547
"25745",99387.91,15682.46,"G2- Nivel Medio Alto",31.1,51.13,-0.347370721267189,0.526895671635247
"25754",99387.91,806301.36,"G1- Nivel Alto",42.38,50.79,1.21894526247033,0.797338138427401
"25758",99387.91,31824.09,"G1- Nivel Alto",51.47,99.17,2.29319631940219,0.982819936996226
"25769",99387.91,18113.62,"G1- Nivel Alto",42.46,100,1.9161872609766,0.917724987559325
"25772",99387.91,20809.67,"G2- Nivel Medio Alto",36.75,100,0.585379600760751,0.68794574110366
"25785",99387.91,26553.57,"G1- Nivel Alto",45.53,100,2.04863369553512,0.940593387583156
"25793",99387.91,9762.99,"G1- Nivel Alto",45.28,90.7,1.90673145503292,0.916092333923999
"25797",99387.91,11634.71,"G3- Nivel Medio",17,54.95,-1.45853844400639,0.335039786183358
"25799",99387.91,26883.05,"G1- Nivel Alto",59.09,100,2.63364139996948,1.04160169518028
"25815",99387.91,18935.05,"G2- Nivel Medio Alto",30.69,50.85,-0.369006606892499,0.523159987175347
"25817",99387.91,48367.96,"G1- Nivel Alto",54.72,98.64,2.42593610090158,1.00573898674281
"25823",99387.91,4902.4,"G5- Nivel Bajo",19.05,16.58,-2.72794677180314,0.115861840545164
"25841",99387.91,8023.38,"G2- Nivel Medio Alto",31.88,48.91,-0.34501866082977,0.527301781917811
"25843",99387.91,52266.81,"G2- Nivel Medio Alto",50.29,99.3,1.15965546303129,0.787101072737983
"25845",99387.91,8382.71,"G2- Nivel Medio Alto",45,29.57,-0.0516598494727933,0.57795355424365
"25873",99387.91,20785.14,"G2- Nivel Medio Alto",37.64,98.44,0.601782355063772,0.690777865261207
"25875",99387.91,32704.84,"G1- Nivel Alto",56.9,84.93,2.3266946185235,0.988603803560678
"25878",99387.91,15790.66,"G3- Nivel Medio",23.81,56.66,-1.14063177239821,0.389930028875159
"25885",99387.91,14491.86,"G4- Nivel Medio Bajo",32.35,17.18,-1.56871067614147,0.316017283355089
"25898",99387.91,5665.95,"G2- Nivel Medio Alto",22.41,96.45,-0.0833289125324934,0.572485526320941
"25899",99387.91,160677.45,"G1- Nivel Alto",54.63,94.36,2.36171142715809,0.994649858255038
"27001",6796.77,144656.06,"G1- Nivel Alto",70.38,44.47,2.3378228112259,0.990525214001881
"27006",6796.77,15917.7,"G4- Nivel Medio Bajo",22.73,100,-0.816094705334246,0.445965085590111
"27073",6796.77,11892.73,"G4- Nivel Medio Bajo",15.79,89.02,-1.27030360101584,0.367540696474221
"27075",6796.77,11527.71,"G4- Nivel Medio Bajo",31.71,49.79,-1.13656729424614,0.390631807768487
"27245",6796.77,9322.44,"G4- Nivel Medio Bajo",19.63,36.83,-1.84044206638657,0.269099733993567
"27250",6796.77,25453.62,"G5- Nivel Bajo",18.24,100,-1.58678921980771,0.312895814892868
"27361",6796.77,33862.41,"G3- Nivel Medio",48.43,0,-0.877296737765326,0.435397850884468
"27580",6796.77,5934.25,"G5- Nivel Bajo",11.76,90.65,-1.99817205242126,0.241865838053537
"27615",6796.77,63437.07,"G5- Nivel Bajo",16.78,41.97,-2.46791678729219,0.160759007643759
"41001",26369.83,384289.94,"G1- Nivel Alto",61.12,92.22,2.61153311303549,1.03778444520195
"41006",26369.83,27189.16,"G4- Nivel Medio Bajo",29.05,31.69,-1.50650955825499,0.326757021653812
"41016",26369.83,17596.45,"G1- Nivel Alto",37.85,86.28,1.52386951907123,0.84998681787402
"41020",26369.83,24379.36,"G4- Nivel Medio Bajo",43.93,76.87,-0.227580812323592,0.547578776965125
"41132",26369.83,33557.66,"G2- Nivel Medio Alto",59.2,67.51,1.09585858071515,0.776085807359631
"41298",26369.83,78775.39,"G3- Nivel Medio",46.29,65.53,-0.045741675841185,0.578975394978504
"41306",26369.83,26665.38,"G2- Nivel Medio Alto",35.1,33.9,-0.417720436562299,0.514748984287311
"41378",26369.83,14111.42,"G5- Nivel Bajo",33.05,39.98,-1.79404998042811,0.277109861130431
"41396",26369.83,66511.55,"G4- Nivel Medio Bajo",39.19,51.11,-0.795253816972644,0.449563504630184
"41530",26369.83,12277.57,"G5- Nivel Bajo",23.01,63.17,-1.90025144143493,0.258772957600224
"41551",26369.83,135737.68,"G2- Nivel Medio Alto",44.81,95.77,0.873468468429041,0.737687597048755
"41615",26369.83,26511.47,"G2- Nivel Medio Alto",59.56,52.47,0.899347267156331,0.742155869248037
"41668",26369.83,36044.78,"G5- Nivel Bajo",31.23,97.27,-1.06486164307051,0.403012613039081
"41770",26369.83,23883.34,"G5- Nivel Bajo",27.27,59.62,-1.76651575838016,0.281863961202935
"41807",26369.83,23732.33,"G4- Nivel Medio Bajo",45.81,95.71,0.11914350777059,0.607444718063008
"44001",19594.74,226763.6,"G1- Nivel Alto",55.88,85.95,2.29707015552305,0.983488799350533
"44035",19594.74,35835.09,"G1- Nivel Alto",33.9,63.24,1.02862693186084,0.764477490039598
"44078",19594.74,43793.8,"G3- Nivel Medio",48.48,66.84,0.0672087835459847,0.59847759069069
"44090",19594.74,46761.48,"G4- Nivel Medio Bajo",32.57,100,-0.391575840169489,0.519263149510145
"44098",19594.74,15686.74,"G5- Nivel Bajo",38.89,86.01,-0.893142586356776,0.432661882902285
"44110",19594.74,8629.04,"G2- Nivel Medio Alto",41.98,88.01,0.641971249976656,0.697716940129073
"44279",19594.74,51237.35,"G4- Nivel Medio Bajo",60.46,62.18,0.278451118478205,0.634951009045065
"44378",19594.74,24411.89,"G2- Nivel Medio Alto",34.26,80.8,0.207263077229098,0.622659575080655
"44420",19594.74,4198.87,"G2- Nivel Medio Alto",62.96,62.51,1.18758025684319,0.791922609517001
"44430",19594.74,203817.82,"G3- Nivel Medio",38.62,71.1,-0.298113016993956,0.535400580727973
"44560",19594.74,98650.24,"G5- Nivel Bajo",17.03,71.67,-2.03840372048187,0.234919377909835
"44650",19594.74,55961.28,"G4- Nivel Medio Bajo",57.98,56.77,0.0951852957138153,0.603308057238605
"44847",19594.74,195580.7,"G5- Nivel Bajo",10.34,54.23,-2.57290383755421,0.142631786094031
"44855",19594.74,12871.26,"G4- Nivel Medio Bajo",51,81.11,0.137212203059197,0.610564486089576
"44874",19594.74,33799.64,"G4- Nivel Medio Bajo",58.82,87.35,0.5625589790966,0.684005498342517
"47001",21790.66,561329.49,"G1- Nivel Alto",38.43,19.97,0.61401580130517,0.692890110436026
"47030",21790.66,17828.61,"G5- Nivel Bajo",26.11,64.12,-1.75311710062238,0.284177393545667
"47053",21790.66,45443.58,"G5- Nivel Bajo",29.92,100,-1.08288877823003,0.399900020846729
"47161",21790.66,11333.53,"G5- Nivel Bajo",19.59,61.07,-2.07740462920217,0.22818542251963
"47189",21790.66,133650.67,"G2- Nivel Medio Alto",55,83.47,1.13967467999679,0.783651160773609
"47245",21790.66,74197.38,"G4- Nivel Medio Bajo",26.27,73.63,-1.03515074377456,0.408142541469638
"47288",21790.66,75116.34,"G4- Nivel Medio Bajo",34.95,98.92,-0.304123952276248,0.534362723627395
"47318",21790.66,30405.42,"G5- Nivel Bajo",20.56,62.16,-2.02018929173141,0.238064308494486
"47460",21790.66,22401.36,"G5- Nivel Bajo",20.19,64.14,-2.0082367229004,0.240128056954391
"47545",21790.66,13726.48,"G4- Nivel Medio Bajo",28.57,57.38,-1.16502553441071,0.385718165342195
"47555",21790.66,70609.9,"G4- Nivel Medio Bajo",30.22,99.99,-0.493100904439512,0.501733679653813
"47660",21790.66,17715.74,"G5- Nivel Bajo",27.43,40.75,-2.02565302694013,0.237120931779259
"47692",21790.66,22425.82,"G5- Nivel Bajo",28.23,68.81,-1.59553342619211,0.311386027104651
"47707",21790.66,28010.68,"G5- Nivel Bajo",32.58,54.6,-1.60820570395479,0.309198012621241
"47720",21790.66,11790.12,"G4- Nivel Medio Bajo",26.11,70.58,-1.08505412779664,0.399526148343134
"47960",21790.66,11086.84,"G5- Nivel Bajo",34.34,63.4,-1.40820808515922,0.343729901423504
"47980",21790.66,77843.32,"G4- Nivel Medio Bajo",36.82,78.52,-0.511058937338629,0.498633018761378
"50001",53708.16,585907.38,"Ciudades",45.26,51.52,0.833925816455518,0.730860103455983
"50006",53708.16,96801.68,"G1- Nivel Alto",40.21,97.19,1.7795004170482,0.894124432094249
"50110",53708.16,7230.14,"G1- Nivel Alto",28.17,70.06,0.877574595626717,0.738396567128759
"50124",53708.16,6706.82,"G1- Nivel Alto",22.41,52.67,0.383901616867639,0.653158250243518
"50223",53708.16,7875.57,"G3- Nivel Medio",50,40.04,-0.245056805368503,0.544561345796843
"50270",53708.16,4391.03,"G3- Nivel Medio",44.64,44.69,-0.410740438717882,0.515954161183191
"50313",53708.16,76105.42,"G2- Nivel Medio Alto",41.78,68.34,0.356023947489196,0.648344850039855
"50318",53708.16,15642.62,"G1- Nivel Alto",35.33,82.22,1.35791107925112,0.821332184762998
"50450",53708.16,9224.12,"G2- Nivel Medio Alto",34.83,50.61,-0.19378171674352,0.55341457949726
"50568",53708.16,46180.24,"G1- Nivel Alto",25.87,21.5,0.0937210699378977,0.603055241820202
"50573",53708.16,33606.43,"G1- Nivel Alto",38.96,72.04,1.37099368226654,0.823591046619921
"50590",53708.16,13885.26,"G2- Nivel Medio Alto",27.59,47.9,-0.544338087539177,0.492886990778246
"50606",53708.16,20226.06,"G1- Nivel Alto",45.59,64.27,1.54748032206403,0.854063494528421
"50680",53708.16,13671.79,"G1- Nivel Alto",28.7,64.73,0.825294563348571,0.729369818350049
"50683",53708.16,10045.26,"G2- Nivel Medio Alto",40.51,39.12,-0.110726810076792,0.567754964241687
"50689",53708.16,29916.37,"G2- Nivel Medio Alto",35.07,86.05,0.316225719779812,0.641473228357237
"52001",23329.88,413530.75,"Ciudades",40.86,75.75,0.985708656732489,0.757067156290415
"52019",23329.88,10120.03,"G4- Nivel Medio Bajo",28.21,100,-0.579675662539239,0.486785552082162
"52079",23329.88,58658.74,"G5- Nivel Bajo",19.75,75.43,-1.86804641941809,0.264333525000263
"52215",23329.88,16386.17,"G5- Nivel Bajo",19.89,100,-1.51560465400265,0.325186648781898
"52233",23329.88,6239.18,"G4- Nivel Medio Bajo",18.81,84.38,-1.2054316389272,0.378741586738416
"52240",23329.88,15998.52,"G4- Nivel Medio Bajo",22.22,50.18,-1.54048796076034,0.320890259719048
"52250",23329.88,23299.41,"G5- Nivel Bajo",25.1,69.08,-1.72676177653866,0.288727943327647
"52254",23329.88,7826.47,"G5- Nivel Bajo",24,71.77,-1.73629300066513,0.287082267875775
"52256",23329.88,12985.11,"G5- Nivel Bajo",7.79,44.52,-2.81981346223855,0.1
"52323",23329.88,7445.33,"G4- Nivel Medio Bajo",28.26,100,-0.57751855448454,0.487158001593951
"52354",23329.88,8041.99,"G5- Nivel Bajo",24.05,56.62,-1.94772922685396,0.250575371966249
"52356",23329.88,121593.69,"G2- Nivel Medio Alto",38.57,93.72,0.575359314872626,0.686215623514564
"52378",23329.88,19576.82,"G5- Nivel Bajo",23.64,39.68,-2.20424728729757,0.206284578944032
"52385",23329.88,6731.7,"G5- Nivel Bajo",33.9,40.35,-1.75216267262891,0.284342186514397
"52399",23329.88,33505.5,"G5- Nivel Bajo",18.9,100,-1.55831539348569,0.31781214844848
"52480",23329.88,4594.45,"G2- Nivel Medio Alto",33.33,46.06,-0.322643451507134,0.531165119116072
"52540",23329.88,10435.78,"G5- Nivel Bajo",20,73.18,-1.88898266145799,0.260718642051091
"52560",23329.88,10826.07,"G5- Nivel Bajo",27.83,78.39,-1.47772599082422,0.331726835573786
"52612",23329.88,20726.47,"G5- Nivel Bajo",31.43,46.28,-1.77511929092285,0.280378462371199
"52683",23329.88,21435.05,"G5- Nivel Bajo",33.61,100,-0.923694203793251,0.427386794816742
"52788",23329.88,14211.23,"G5- Nivel Bajo",17.02,100,-1.63942265634237,0.303808046805222
"52835",23329.88,267059.11,"G4- Nivel Medio Bajo",28.51,78.04,-0.876337609589789,0.435563455393683
"52838",23329.88,46805.96,"G5- Nivel Bajo",32.18,99.49,-0.992577764815344,0.41549325586441
"54003",24967.44,35986.06,"G5- Nivel Bajo",46.38,44.16,-1.16003295079203,0.386580192317288
